index_bat,index_bowl,season,player,team,innings_bat,runs_bat,balls_bat,sr_bat,dismissals_bat,avg_bat,innings_bowl,ballys_bowl,overs_bowl,runs_bowl,wickets_bowl,economy_bowl,avg_bowl,sr_bowl
84296,82624,2022,AS Roy,KKR,1,0,2,0,1,0,2,42,7,55,1,7.86,55,42
71472,,2022,AT Rayudu,CSK,11,274,224,122.32,11,24.91,,,,,,,,
72600,74161,2022,Abdul Samad,SRH,2,4,7,57.14,2,2,1,6,1,8,,8,,
72554,72465,2022,Abhishek Sharma,SRH,14,426,320,133.12,14,30.43,3,24,4,38,,9.5,,
76760,72085,2022,Akash Deep,RCB,1,0,2,0,1,0,5,113,18.5,205,5,10.88,41,22.6
77405,77453,2022,Aman Hakim Khan,KKR,1,5,3,166.67,1,5,1,6,1,13,,13,,
71732,,2022,Anmolpreet Singh,MI,2,13,13,100,2,6.5,,,,,,,,
71925,,2022,Anuj Rawat,RCB,8,129,118,109.32,8,16.12,,,,,,,,
73278,71926,2022,Arshdeep Singh,PBKS,6,21,29,72.41,3,7,14,300,50,385,10,7.7,38.5,30
76277,72304,2022,Avesh Khan,LSG,4,22,13,169.23,1,22,13,286,47.4,416,19,8.73,21.89,15.05
81160,,2022,B Indrajith,KKR,3,21,30,70,3,7,,,,,,,,
72665,72418,2022,B Kumar,SRH,6,24,25,96,3,8,14,313,52.1,383,12,7.34,31.92,26.08
75221,,2022,B Sai Sudharsan,GT,5,145,113,128.32,4,36.25,,,,,,,,
,71817,2022,Basil Thampi,MI,,,,,,,5,96,16,152,5,9.5,30.4,19.2
,81139,2022,C Sakariya,DC,,,,,,,3,66,11,84,3,7.64,28,22
74105,73881,2022,CJ Jordan,CSK,2,11,8,137.5,1,11,4,77,12.5,135,2,10.52,67.5,38.5
72762,71477,2022,CV Varun,KKR,3,12,18,66.67,0,12,11,234,39,332,6,8.51,55.33,39
74630,75792,2022,D Brevis,MI,7,161,113,142.48,7,23,1,3,0.3,8,1,16,8,3
72472,,2022,D Padikkal,RR,17,376,307,122.48,17,22.12,,,,,,,,
73028,73095,2022,D Pretorius,CSK,5,44,28,157.14,4,11,6,126,21,210,6,10,35,21
72360,,2022,DA Miller,GT,16,481,336,143.15,7,68.71,,,,,,,,
74832,,2022,DA Warner,DC,12,432,285,151.58,9,48,,,,,,,,
,75119,2022,DG Nalkande,GT,,,,,,,2,31,5.1,59,2,11.42,29.5,15.5
73029,71606,2022,DJ Bravo,CSK,6,23,24,95.83,2,11.5,10,206,34.2,299,16,8.71,18.69,12.88
72195,72365,2022,DJ Hooda,LSG,14,451,330,136.67,14,32.21,2,24,4,43,1,10.75,43,24
80661,80801,2022,DJ Mitchell,RR,2,33,44,75,2,16.5,2,12,2,27,,13.5,,
72805,72047,2022,DJ Willey,RCB,2,18,30,60,2,9,4,66,11,72,1,6.55,72,66
71453,,2022,DP Conway,CSK,7,252,172,146.51,6,42,,,,,,,,
71797,71803,2022,DR Sams,MI,10,38,36,105.56,7,5.43,11,252,42,370,13,8.81,28.46,19.38
72174,,2022,E Lewis,LSG,5,73,56,130.36,3,24.33,,,,,,,,
71920,,2022,F du Plessis,RCB,16,468,369,126.83,15,31.2,,,,,,,,
77747,77555,2022,FA Allen,MI,1,8,7,114.29,1,8,1,24,4,46,1,11.5,46,24
84539,84336,2022,Fazalhaq Farooqi,SRH,1,2,8,25,0,2,3,72,12,110,2,9.17,55,36
75793,76573,2022,GJ Maxwell,RCB,13,301,177,170.06,11,27.36,10,144,24,165,6,6.88,27.5,24
76096,,2022,HE van der Dussen,RR,3,22,24,91.67,2,11,,,,,,,,
72311,72212,2022,HH Pandya,GT,15,487,371,131.27,11,44.27,10,183,30.3,222,8,7.28,27.75,22.88
79260,79381,2022,HR Shokeen,MI,2,43,48,89.58,2,21.5,5,90,15,127,2,8.47,63.5,45
72900,72097,2022,HV Patel,RCB,7,43,39,110.26,5,8.6,15,321,53.3,410,19,7.66,21.58,16.89
73222,71965,2022,Harpreet Brar,PBKS,3,22,25,88,3,7.33,5,96,16,146,4,9.12,36.5,24
81255,81262,2022,Harshit Rana,KKR,2,2,2,100,1,2,2,30,5,51,1,10.2,51,30
71687,,2022,Ishan Kishan,MI,14,418,347,120.46,13,32.15,,,,,,,,
84511,77341,2022,J Suchith,SRH,2,2,8,25,2,1,5,108,18,140,7,7.78,20,15.43
72418,,2022,JC Buttler,RR,17,863,576,149.83,15,57.53,,,,,,,,
75640,75687,2022,JD Unadkat,MI,5,59,37,159.46,3,19.67,5,120,20,190,6,9.5,31.67,20
77248,77045,2022,JDS Neesham,RR,2,31,27,114.81,2,15.5,1,18,3,29,,9.67,,
73619,71811,2022,JJ Bumrah,MI,4,0,8,0,2,0,14,320,53.2,383,15,7.18,25.53,21.33
75092,,2022,JM Bairstow,PBKS,11,253,174,145.4,11,23,,,,,,,,
73943,,2022,JM Sharma,PBKS,10,234,144,162.5,8,29.25,,,,,,,,
74231,74240,2022,JO Holder,LSG,8,58,44,131.82,6,9.67,12,249,41.3,391,14,9.42,27.93,17.79
76776,76543,2022,JR Hazlewood,RCB,5,18,26,69.23,0,18,12,279,46.3,377,20,8.11,18.85,13.95
76168,74837,2022,K Gowtham,LSG,1,0,1,0,1,0,4,72,12,99,5,8.25,19.8,14.4
85014,81914,2022,K Kartikeya,MI,1,3,5,60,1,3,4,78,13,102,5,7.85,20.4,15.6
73254,73285,2022,K Rabada,PBKS,7,48,42,114.29,5,9.6,13,288,48,406,23,8.46,17.65,12.52
71768,73407,2022,KA Pollard,MI,11,144,134,107.46,10,14.4,6,84,14,125,4,8.93,31.25,21
72030,,2022,KD Karthik,RCB,16,330,179,184.36,6,55,,,,,,,,
72271,72335,2022,KH Pandya,LSG,13,183,145,126.21,9,20.33,12,228,38,265,10,6.97,26.5,22.8
73858,71687,2022,KK Ahmed,DC,2,0,2,0,2,0,10,235,39.1,315,16,8.04,19.69,14.69
78619,,2022,KK Nair,RR,2,16,18,88.89,2,8,,,,,,,,
,71705,2022,KL Nagarkoti,DC,,,,,,,1,12,2,29,,14.5,,
72173,,2022,KL Rahul,LSG,14,616,457,134.79,12,51.33,,,,,,,,
77288,76204,2022,KR Sen,RR,1,0,3,0,0,0,7,151,25.1,237,8,9.42,29.62,18.88
84693,,2022,KS Bharat,DC,2,8,7,114.29,2,4,,,,,,,,
85184,,2022,KS Sharma,LSG,1,4,4,100,1,4,,,,,,,,
72548,,2022,KS Williamson,SRH,12,216,231,93.51,11,19.64,,,,,,,,
83585,83377,2022,Kartik Tyagi,SRH,2,7,6,116.67,2,3.5,2,48,8,79,1,9.88,79,48
73851,71718,2022,Kuldeep Yadav,DC,7,48,52,92.31,1,48,14,298,49.4,419,21,8.44,19.95,14.19
79838,72205,2022,LH Ferguson,GT,2,5,4,125,2,2.5,13,286,47.4,427,12,8.96,35.58,23.83
72117,71990,2022,LS Livingstone,PBKS,14,437,241,181.33,12,36.42,12,138,23,202,6,8.78,33.67,23
71831,71748,2022,Lalit Yadav,DC,8,161,144,111.81,7,23,8,108,18,150,4,8.33,37.5,27
73593,71823,2022,M Ashwin,MI,4,12,14,85.71,3,4,8,174,29,228,9,7.86,25.33,19.33
80999,75330,2022,M Jansen,SRH,2,9,7,128.57,1,9,8,192,32,274,7,8.56,39.14,27.43
,86960,2022,M Markande,MI,,,,,,,2,42,7,57,1,8.14,57,42
,86348,2022,M Pathirana,CSK,,,,,,,2,42,7,52,2,7.43,26,21
77269,72554,2022,M Prasidh Krishna,RR,2,6,12,50,1,6,17,399,66.3,551,19,8.29,29,21
72131,,2022,M Shahrukh Khan,PBKS,8,117,108,108.33,7,16.71,,,,,,,,
83341,75455,2022,M Theekshana,CSK,2,7,7,100,1,7,9,210,35,261,12,7.46,21.75,17.5
88765,,2022,M Vohra,LSG,1,19,12,158.33,1,19,,,,,,,,
72047,,2022,MA Agarwal,PBKS,12,196,160,122.5,12,16.33,,,,,,,,
79338,71600,2022,MJ Santner,CSK,4,22,27,81.48,2,11,6,114,19,130,4,6.84,32.5,28.5
81738,84472,2022,MK Lomror,RCB,5,86,57,150.88,5,17.2,2,12,2,18,,9,,
72188,,2022,MK Pandey,LSG,6,88,80,110,6,14.67,,,,,,,,
72925,73075,2022,MM Ali,CSK,10,244,177,137.85,10,24.4,10,143,23.5,158,8,6.63,19.75,17.88
76261,77688,2022,MP Stoinis,LSG,10,156,106,147.17,8,19.5,5,42,7,79,4,11.29,19.75,10.5
77930,83509,2022,MR Marsh,DC,8,251,189,132.8,8,31.38,4,72,12,102,4,8.5,25.5,18
71513,,2022,MS Dhoni,CSK,12,232,187,124.06,7,33.14,,,,,,,,
72304,,2022,MS Wade,GT,10,157,138,113.77,10,15.7,,,,,,,,
71826,,2022,Mandeep Singh,DC,3,18,23,78.26,3,6,,,,,,,,
,72173,2022,Mohammed Shami,GT,,,,,,,16,366,61,488,20,8,24.4,18.3
76762,72053,2022,Mohammed Siraj,RCB,4,30,33,90.91,2,15,15,306,51,514,9,10.08,57.11,34
81483,72316,2022,Mohsin Khan,LSG,3,23,16,143.75,1,23,9,198,33,197,14,5.97,14.07,14.14
74114,73032,2022,Mukesh Choudhary,CSK,2,6,6,100,1,6,13,273,45.3,424,16,9.32,26.5,17.06
73859,73627,2022,Mustafizur Rahman,DC,1,3,5,60,0,3,8,192,32,244,8,7.62,30.5,24
86234,,2022,N Jagadeesan,CSK,2,40,37,108.11,1,40,,,,,,,,
72567,,2022,N Pooran,SRH,13,306,212,144.34,8,38.25,,,,,,,,
71608,81306,2022,N Rana,KKR,14,361,251,143.82,13,27.77,2,12,2,23,,11.5,,
72544,72585,2022,NM Coulter-Nile,RR,1,1,2,50,0,1,1,19,3.1,48,,15.16,,
79107,79179,2022,NT Ellis,PBKS,1,0,2,0,1,0,2,36,6,55,3,9.17,18.33,12
73492,73516,2022,Navdeep Saini,RR,1,2,2,100,1,2,2,36,6,72,3,12,24,12
89228,78657,2022,OC McCoy,RR,1,8,5,160,1,8,7,155,25.5,237,11,9.17,21.55,14.09
72143,71940,2022,OF Smith,PBKS,6,51,45,113.33,3,17,6,90,15,178,6,11.87,29.67,15
78029,,2022,P Simran Singh,PBKS,1,14,11,127.27,1,14,,,,,,,,
72092,,2022,PBB Rajapaksa,PBKS,9,206,129,159.69,9,22.89,,,,,,,,
,86342,2022,PH Solanki,CSK,,,,,,,2,36,6,38,2,6.33,19,18
74813,74643,2022,PJ Cummins,KKR,5,63,23,273.91,4,15.75,5,119,19.5,212,7,10.69,30.29,17
82975,81633,2022,PJ Sangwan,GT,1,2,5,40,1,2,3,54,9,65,3,7.22,21.67,18
86928,,2022,PK Garg,SRH,2,46,33,139.39,2,23,,,,,,,,
88378,,2022,PN Mankad,PBKS,1,4,1,400,0,4,,,,,,,,
71803,,2022,PP Shaw,DC,10,283,185,152.97,10,28.3,,,,,,,,
72295,72297,2022,PVD Chameera,LSG,7,43,28,153.57,4,10.75,12,264,44,384,9,8.73,42.67,29.33
72897,72091,2022,PWH de Silva,RCB,7,38,44,86.36,7,5.43,16,342,57,430,26,7.54,16.54,13.15
72175,,2022,Q de Kock,LSG,15,508,340,149.41,14,36.29,,,,,,,,
73490,72592,2022,R Ashwin,RR,12,191,135,141.48,7,27.29,17,402,67,503,12,7.51,41.92,33.5
81583,80534,2022,R Dhawan,PBKS,4,37,40,92.5,2,18.5,6,114,19,156,6,8.21,26,19
72523,72667,2022,R Parag,RR,14,183,133,137.59,11,16.64,4,24,4,59,1,14.75,59,24
71864,75974,2022,R Powell,DC,12,250,167,149.7,10,25,1,6,1,17,,17,,
,85216,2022,R Sai Kishore,GT,,,,,,,5,96,16,121,6,7.56,20.17,16
87166,86942,2022,R Sanjay Yadav,MI,1,0,2,0,1,0,1,12,2,23,,11.5,,
72612,72425,2022,R Shepherd,SRH,3,58,41,141.46,2,29,3,54,9,98,3,10.89,32.67,18
72370,73831,2022,R Tewatia,GT,12,217,147,147.62,7,31,5,36,6,76,1,12.67,76,36
72130,,2022,RA Bawa,PBKS,2,11,14,78.57,2,5.5,,,,,,,,
71495,71630,2022,RA Jadeja,CSK,10,116,99,117.17,6,19.33,10,198,33,248,5,7.52,49.6,39.6
72558,,2022,RA Tripathi,SRH,14,413,260,158.85,12,34.42,,,,,,,,
73252,71959,2022,RD Chahar,PBKS,8,77,68,113.24,6,12.83,13,280,46.4,360,14,7.71,25.71,20
71444,,2022,RD Gaikwad,CSK,14,368,291,126.46,14,26.29,,,,,,,,
71681,,2022,RG Sharma,MI,14,268,222,120.72,14,19.14,,,,,,,,
79870,,2022,RK Singh,KKR,7,174,117,148.72,5,34.8,,,,,,,,
80769,,2022,RM Patidar,RCB,7,333,218,152.75,6,55.5,,,,,,,,
85027,79363,2022,RP Meredith,MI,1,0,1,0,0,0,8,168,28,236,8,8.43,29.5,21
71828,,2022,RR Pant,DC,13,340,224,151.79,11,30.91,,,,,,,,
84742,,2022,RV Patel,DC,1,6,3,200,1,6,,,,,,,,
71449,,2022,RV Uthappa,CSK,11,230,172,133.72,11,20.91,,,,,,,,
75621,85564,2022,Ramandeep Singh,MI,4,45,39,115.38,2,22.5,3,36,6,54,6,9,9,6
73750,72230,2022,Rashid Khan,GT,8,91,44,206.82,4,22.75,16,383,63.5,421,19,6.6,22.16,20.16
76021,74619,2022,Rasikh Salam,KKR,1,7,6,116.67,1,7,2,24,4,28,,7,,
79023,72328,2022,Ravi Bishnoi,LSG,1,0,1,0,0,0,14,324,54,456,13,8.44,35.08,24.92
72048,,2022,S Dhawan,PBKS,14,460,373,123.32,12,38.33,,,,,,,,
71501,71612,2022,S Dube,CSK,11,289,184,157.07,10,28.9,2,12,2,36,,18,,
83578,83384,2022,S Gopal,SRH,1,9,7,128.57,0,9,1,18,3,34,1,11.33,34,18
,87428,2022,S Kaul,RCB,,,,,,,1,24,4,43,,10.75,,
83566,83351,2022,SA Abbott,SRH,1,7,5,140,1,7,1,24,4,47,1,11.75,47,24
74660,,2022,SA Yadav,MI,8,303,206,147.09,7,43.29,,,,,,,,
72801,,2022,SE Rutherford,RCB,2,33,50,66,2,16.5,,,,,,,,
74896,,2022,SN Khan,DC,5,91,67,135.82,3,30.33,,,,,,,,
71866,71681,2022,SN Thakur,DC,10,120,87,137.93,8,15,14,290,48.2,473,15,9.79,31.53,19.33
72521,,2022,SO Hetmyer,RR,15,314,204,153.92,7,44.86,,,,,,,,
71675,,2022,SP Jackson,KKR,5,23,26,88.46,4,5.75,,,,,,,,
72709,71483,2022,SP Narine,KKR,9,71,40,177.5,8,8.88,14,336,56,312,9,5.57,34.67,37.33
71632,81367,2022,SS Iyer,KKR,14,401,299,134.11,13,30.85,1,6,1,7,,7,,
76705,,2022,SS Prabhudessai,RCB,5,67,58,115.52,5,13.4,,,,,,,,
72460,,2022,SV Samson,RR,17,458,311,147.27,16,28.62,,,,,,,,
71640,,2022,SW Billings,KKR,8,169,137,123.36,7,24.14,,,,,,,,
,71920,2022,Sandeep Sharma,PBKS,,,,,,,5,120,20,153,2,7.65,76.5,60
72857,72079,2022,Shahbaz Ahmed,RCB,11,219,181,120.99,8,27.38,14,210,35,336,4,9.6,84,52.5
80996,77334,2022,Shashank Singh,SRH,5,69,47,146.81,4,17.25,2,12,2,20,,10,,
78751,71453,2022,Shivam Mavi,KKR,3,3,7,42.86,2,1.5,6,132,22,227,5,10.32,45.4,26.4
72297,,2022,Shubman Gill,GT,16,483,363,133.06,14,34.5,,,,,,,,
83334,82501,2022,Simarjeet Singh,CSK,3,7,8,87.5,1,7,6,108,18,138,4,7.67,34.5,27
,72452,2022,T Natarajan,SRH,,,,,,,11,258,43,406,18,9.44,22.56,14.33
85613,,2022,T Stubbs,MI,2,2,4,50,2,1,,,,,,,,
73494,72548,2022,TA Boult,RR,7,40,29,137.93,2,20,16,372,62,492,16,7.94,30.75,23.25
72744,72794,2022,TG Southee,KKR,5,2,12,16.67,4,0.5,9,210,35,275,14,7.86,19.64,15
71777,,2022,TH David,MI,8,186,86,216.28,5,37.2,,,,,,,,
71806,,2022,TL Seifert,DC,2,24,19,126.32,2,12,,,,,,,,
77043,71829,2022,TS Mills,MI,2,0,3,0,1,0,5,102,17,190,6,11.18,31.67,17
,71570,2022,TU Deshpande,CSK,,,,,,,2,42,7,63,1,9,63,42
71746,74770,2022,Tilak Varma,MI,14,397,303,131.02,11,36.09,2,12,2,13,,6.5,,
72758,71444,2022,UT Yadav,KKR,7,55,40,137.5,4,13.75,12,288,48,339,16,7.06,21.19,18
74364,72438,2022,Umran Malik,SRH,4,4,8,50,1,4,14,295,49.1,444,22,9.03,20.18,13.41
71966,,2022,V Kohli,RCB,16,341,294,115.99,15,22.73,,,,,,,,
72300,73818,2022,V Shankar,GT,4,19,35,54.29,4,4.75,2,9,1.3,15,,10,,
74005,74007,2022,VG Arora,PBKS,4,5,13,38.46,2,2.5,5,107,17.5,164,3,9.2,54.67,35.67
,72179,2022,VR Aaron,GT,,,,,,,2,30,5,52,2,10.4,26,15
71576,72901,2022,VR Iyer,KKR,12,182,169,107.69,11,16.55,4,24,4,46,,11.5,,
78391,,2022,WP Saha,GT,11,317,259,122.39,10,31.7,,,,,,,,
72644,72445,2022,Washington Sundar,SRH,7,101,69,146.38,7,14.43,8,168,28,239,6,8.54,39.83,28
72425,74612,2022,YBK Jaiswal,RR,10,258,192,134.38,10,25.8,1,1,0.1,6,,36,,
77275,72598,2022,YS Chahal,RR,1,5,8,62.5,1,5,17,408,68,527,27,7.75,19.52,15.11
79842,77175,2022,Yash Dayal,GT,1,0,1,0,1,0,9,192,32,296,11,9.25,26.91,17.45
89934,98556,2023,A Badoni,LSG,12,238,172,138.37,10,23.8,1,1,0.1,0,,0,,
92330,,2023,A Manohar,GT,6,114,84,135.71,6,19,,,,,,,,
99849,91613,2023,A Mishra,LSG,1,19,30,63.33,1,19,7,114,19,149,7,7.84,21.29,16.29
90935,90949,2023,A Nortje,DC,7,37,29,127.59,3,12.33,10,240,40,364,10,9.1,36.4,24
93356,93381,2023,A Zampa,RR,3,10,16,62.5,3,3.33,6,132,22,188,8,8.55,23.5,16.5
89784,93757,2023,AD Russell,KKR,14,227,156,145.51,11,20.64,9,91,15.1,172,7,11.34,24.57,13
99008,99031,2023,AJ Hosein,SRH,1,16,10,160,0,16,1,24,4,40,1,10,40,24
91588,91681,2023,AK Markram,SRH,13,248,197,125.89,11,22.55,6,49,8.1,70,1,8.57,70,49
92144,,2023,AM Rahane,CSK,11,326,190,171.58,10,32.6,,,,,,,,
90044,89863,2023,AR Patel,DC,13,283,201,140.8,10,28.3,13,282,47,338,11,7.19,30.73,25.64
103061,89405,2023,AS Joseph,GT,1,7,12,58.33,0,7,7,144,24,225,7,9.38,32.14,20.57
89729,96113,2023,AS Roy,KKR,4,23,19,121.05,2,11.5,3,48,8,65,3,8.12,21.67,16
89403,,2023,AT Rayudu,CSK,12,158,113,139.82,10,15.8,,,,,,,,
90265,90109,2023,AU Rashid,SRH,2,22,15,146.67,2,11,2,42,7,56,2,8,28,21
97172,,2023,Abdul Basith,RR,1,1,1,100,0,1,,,,,,,,
90252,,2023,Abdul Samad,SRH,8,169,127,133.07,4,42.25,,,,,,,,
90194,99073,2023,Abhishek Sharma,SRH,11,226,157,143.95,11,20.55,5,72,12,124,2,10.33,62,36
90868,,2023,Abishek Porel,DC,4,33,31,106.45,4,8.25,,,,,,,,
91521,90351,2023,Akash Deep,RCB,1,17,8,212.5,1,17,2,30,5,59,1,11.8,59,30
,100333,2023,Akash Madhwal,MI,,,,,,,8,153,25.3,219,15,8.59,14.6,10.2
,93231,2023,Akash Singh,CSK,,,,,,,6,114,19,188,5,9.89,37.6,22.8
90033,,2023,Aman Hakim Khan,DC,9,110,102,107.84,8,13.75,,,,,,,,
91540,,2023,Anmolpreet Singh,SRH,4,105,82,128.05,4,26.25,,,,,,,,
91502,,2023,Anuj Rawat,RCB,7,91,71,128.17,3,30.33,,,,,,,,
97898,94484,2023,Arjun Tendulkar,MI,1,13,9,144.44,1,13,4,59,9.5,92,3,9.36,30.67,19.67
90426,90456,2023,Arshad Khan,MI,3,18,15,120,2,9,6,85,14.1,190,5,13.41,38,17
98656,89728,2023,Arshdeep Singh,PBKS,1,2,2,100,0,2,14,305,50.5,493,17,9.7,29,17.94
94362,,2023,Atharva Taide,PBKS,7,186,129,144.19,7,26.57,,,,,,,,
92984,89966,2023,Avesh Khan,LSG,1,0,1,0,0,0,9,174,29,283,8,9.76,35.38,21.75
90288,90072,2023,B Kumar,SRH,5,42,47,89.36,3,14,14,306,51,425,16,8.33,26.56,19.12
89502,,2023,B Sai Sudharsan,GT,8,362,254,142.52,7,51.71,,,,,,,,
89392,90682,2023,BA Stokes,CSK,2,15,14,107.14,2,7.5,1,6,1,18,,18,,
90335,90495,2023,C Green,MI,16,452,281,160.85,9,50.22,16,228,38,361,7,9.5,51.57,32.57
90067,89839,2023,C Sakariya,DC,2,4,6,66.67,1,4,2,48,8,89,3,11.12,29.67,16
106644,102210,2023,CJ Jordan,MI,2,6,12,50,2,3,6,132,22,237,3,10.77,79,44
96044,89629,2023,CV Varun,KKR,2,1,9,11.11,1,1,14,316,52.4,429,20,8.15,21.45,15.8
,94511,2023,D Jansen,MI,,,,,,,1,24,4,53,1,13.25,53,24
90148,,2023,D Padikkal,RR,11,261,201,129.85,10,26.1,,,,,,,,
,92082,2023,D Pretorius,CSK,,,,,,,1,24,4,28,,7,,
97404,97180,2023,D Wiese,KKR,3,21,11,190.91,1,21,1,18,3,38,,12.67,,
91020,,2023,DA Miller,GT,13,259,178,145.51,8,32.38,,,,,,,,
89947,,2023,DA Warner,DC,14,516,391,131.97,14,36.86,,,,,,,,
106515,106285,2023,DG Nalkande,GT,1,0,1,0,1,0,1,24,4,44,1,11,44,24
89846,91595,2023,DJ Hooda,LSG,12,84,90,93.33,11,7.64,1,6,1,8,,8,,
91507,91311,2023,DJ Willey,RCB,3,35,32,109.38,0,35,4,90,15,105,3,7,35,30
102528,89477,2023,DL Chahar,CSK,1,1,2,50,0,1,10,204,34,297,13,8.74,22.85,15.69
89356,,2023,DP Conway,CSK,15,672,480,140,13,51.69,,,,,,,,
91274,,2023,Dhruv Jurel,RR,11,152,89,170.79,7,21.71,,,,,,,,
90451,,2023,F du Plessis,RCB,14,730,472,154.66,13,56.15,,,,,,,,
104275,90079,2023,Fazalhaq Farooqi,SRH,1,1,5,20,0,1,4,80,13.2,117,4,8.77,29.25,20
90245,103246,2023,GD Phillips,SRH,5,39,22,177.27,5,7.8,2,18,3,20,1,6.67,20,18
90546,90387,2023,GJ Maxwell,RCB,14,400,220,181.82,12,33.33,7,62,10.2,94,3,9.1,31.33,20.67
,98406,2023,Gurnoor Brar,PBKS,,,,,,,1,18,3,42,,14,,
93848,,2023,H Klaasen,SRH,11,448,252,177.78,9,49.78,,,,,,,,
,106193,2023,H Sharma,RCB,,,,,,,1,18,3,28,,9.33,,
90199,,2023,HC Brook,SRH,11,190,154,123.38,9,21.11,,,,,,,,
89537,89362,2023,HH Pandya,GT,15,346,252,137.3,11,31.45,11,150,25,228,3,9.12,76,50
90416,90507,2023,HR Shokeen,MI,3,23,17,135.29,1,23,8,114,19,187,3,9.84,62.33,38
91477,90357,2023,HV Patel,RCB,2,6,6,100,2,3,13,283,47.1,458,14,9.71,32.71,20.21
92572,89789,2023,Harpreet Brar,PBKS,8,52,41,126.83,6,8.67,11,163,27.1,218,9,8.02,24.22,18.11
94376,,2023,Harpreet Singh,PBKS,3,76,58,131.03,3,25.33,,,,,,,,
100637,98786,2023,Harshit Rana,KKR,1,0,1,0,1,0,6,102,17,147,5,8.65,29.4,20.4
97545,95945,2023,I Sharma,DC,1,1,1,100,0,1,8,150,25,206,10,8.24,20.6,15
90321,,2023,Ishan Kishan,MI,15,454,318,142.77,15,30.27,,,,,,,,
,89374,2023,J Little,GT,,,,,,,10,204,34,294,7,8.65,42,29.14
,96556,2023,J Yadav,GT,,,,,,,1,24,4,26,,6.5,,
96921,90471,2023,JC Archer,MI,2,4,4,100,0,4,5,120,20,190,2,9.5,95,60
90076,,2023,JC Buttler,RR,14,392,281,139.5,14,28,,,,,,,,
92966,89953,2023,JD Unadkat,LSG,1,9,7,128.57,1,9,3,48,8,92,,11.5,,
103732,102694,2023,JE Root,RR,1,10,15,66.67,1,10,1,12,2,14,,7,,
95945,,2023,JJ Roy,KKR,8,285,188,151.6,8,35.62,,,,,,,,
89667,,2023,JM Sharma,PBKS,14,309,197,156.85,13,23.77,,,,,,,,
91302,90212,2023,JO Holder,RR,3,12,11,109.09,2,6,8,171,28.3,284,4,9.96,71,42.75
97900,90450,2023,JP Behrendorff,MI,2,6,9,66.67,0,6,12,252,42,387,14,9.21,27.64,18
99777,99787,2023,JR Hazlewood,RCB,1,1,2,50,0,1,3,54,9,76,3,8.44,25.33,18
89945,89960,2023,K Gowtham,LSG,7,61,37,164.86,4,15.25,6,96,16,118,3,7.38,39.33,32
106990,92179,2023,K Kartikeya,MI,1,6,7,85.71,1,6,8,156,26,227,5,8.73,45.4,31.2
,96081,2023,K Khejroliya,KKR,,,,,,,2,26,4.2,64,2,14.77,32,13
94480,93619,2023,K Rabada,PBKS,2,0,2,0,1,0,6,138,23,233,7,10.13,33.29,19.71
,98291,2023,K Yadav,RR,,,,,,,2,42,7,68,2,9.71,34,21
90542,,2023,KD Karthik,RCB,13,140,104,134.62,12,11.67,,,,,,,,
89888,90572,2023,KH Pandya,LSG,14,188,164,114.63,11,17.09,12,252,42,313,9,7.45,34.78,28
,89821,2023,KK Ahmed,DC,,,,,,,9,198,33,301,9,9.12,33.44,22
89821,,2023,KL Rahul,LSG,9,274,241,113.69,8,34.25,,,,,,,,
103785,90200,2023,KM Asif,RR,1,0,2,0,1,0,4,84,14,138,3,9.86,46,28
102262,,2023,KM Jadhav,RCB,1,12,10,120,0,12,,,,,,,,
89822,89946,2023,KR Mayers,LSG,13,379,258,146.9,13,29.15,6,42,7,59,,8.43,,
,93363,2023,KR Sen,RR,,,,,,,2,18,3,28,,9.33,,
100174,,2023,KS Sharma,LSG,2,12,21,57.14,2,6,,,,,,,,
91511,90363,2023,KV Sharma,RCB,2,3,5,60,2,1.5,7,129,21.3,223,10,10.37,22.3,12.9
,100539,2023,Kartik Tyagi,SRH,,,,,,,3,38,6.2,92,1,14.53,92,38
90048,89869,2023,Kuldeep Yadav,DC,10,31,48,64.58,2,15.5,14,294,49,361,10,7.37,36.1,29.4
,92274,2023,LH Ferguson,KKR,,,,,,,3,46,7.4,96,1,12.52,96,46
95845,95763,2023,LS Livingstone,PBKS,9,279,168,166.07,8,34.88,5,42,7,94,2,13.43,47,21
91924,93127,2023,Lalit Yadav,DC,6,66,59,111.86,5,13.2,4,78,13,118,2,9.08,59,39
95948,,2023,Liton Das,KKR,1,4,4,100,1,4,,,,,,,,
,91990,2023,M Ashwin,RR,,,,,,,2,24,4,53,,13.25,,
95431,92512,2023,M Jansen,SRH,6,39,43,90.7,3,13,8,162,27,268,10,9.93,26.8,16.2
95460,92555,2023,M Markande,SRH,3,21,13,161.54,0,21,10,228,38,300,12,7.89,25,19
,95131,2023,M Pathirana,CSK,,,,,,,12,278,46.2,371,19,8.01,19.53,14.63
89709,,2023,M Shahrukh Khan,PBKS,12,156,94,165.96,7,22.29,,,,,,,,
,93243,2023,M Theekshana,CSK,,,,,,,13,294,49,392,11,8,35.64,26.73
100152,,2023,M Vohra,LSG,1,10,11,90.91,1,10,,,,,,,,
90200,,2023,MA Agarwal,SRH,10,270,209,129.19,10,27,,,,,,,,
90809,89972,2023,MA Wood,LSG,2,11,5,220,1,11,4,96,16,130,11,8.12,11.82,8.73
104143,,2023,MD Shanaka,GT,3,26,26,100,2,13,,,,,,,,
