index,season,player,team,innings,runs,balls,strike_rate,dismissals,average
101556,2023,Q de Kock,Lucknow Super Giants,4,143,101,141.58,4.0,35.75
101658,2023,Swapnil Singh,Lucknow Super Giants,1,2,4,50.0,0.0,2.0
102262,2023,KM Jadhav,Royal Challengers Bangalore,1,12,10,120.0,0.0,12.0
102528,2023,DL Chahar,Chennai Super Kings,1,1,2,50.0,0.0,1.0
102532,2023,TU Deshpande,Chennai Super Kings,1,0,1,0.0,0.0,0.0
102917,2023,Vishnu Vinod,Mumbai Indians,3,37,31,119.35,3.0,12.33
103054,2023,Noor Ahmad,Gujarat Titans,3,8,9,88.89,2.0,4.0
103061,2023,AS Joseph,Gujarat Titans,1,7,12,58.33,0.0,7.0
103248,2023,PN Mankad,Lucknow Super Giants,4,93,71,130.99,3.0,31.0
103538,2023,P Dubey,Delhi Capitals,1,16,20,80.0,1.0,16.0
103732,2023,JE Root,Rajasthan Royals,1,10,15,66.67,1.0,10.0
103785,2023,KM Asif,Rajasthan Royals,1,0,2,0.0,1.0,0.0
104143,2023,MD Shanaka,Gujarat Titans,3,26,26,100.0,2.0,13.0
104156,2023,Mohammed Shami,Gujarat Titans,2,5,7,71.43,2.0,2.5
104157,2023,MM Sharma,Gujarat Titans,1,0,1,0.0,0.0,0.0
104185,2023,Sanvir Singh,Sunrisers Hyderabad,2,11,9,122.22,1.0,11.0
104275,2023,Fazalhaq Farooqi,Sunrisers Hyderabad,1,1,5,20.0,0.0,1.0
105792,2023,Vivrant Sharma,Sunrisers Hyderabad,1,69,47,146.81,1.0,69.0
106515,2023,DG Nalkande,Gujarat Titans,1,0,1,0.0,1.0,0.0
106644,2023,CJ Jordan,Mumbai Indians,2,6,12,50.0,2.0,3.0
106752,2023,Mohsin Khan,Lucknow Super Giants,1,0,7,0.0,1.0,0.0
106990,2023,K Kartikeya,Mumbai Indians,1,6,7,85.71,1.0,6.0
107219,2024,V Kohli,Royal Challengers Bengaluru,15,741,479,154.7,12.0,61.75
107221,2024,F du Plessis,Royal Challengers Bengaluru,15,438,271,161.62,15.0,29.2
107248,2024,RM Patidar,Royal Challengers Bengaluru,13,395,223,177.13,13.0,30.38
107253,2024,GJ Maxwell,Royal Challengers Bengaluru,9,52,43,120.93,9.0,5.78
107254,2024,C Green,Royal Challengers Bengaluru,12,255,178,143.26,8.0,31.88
107289,2024,Anuj Rawat,Royal Challengers Bengaluru,5,98,78,125.64,4.0,24.5
107291,2024,KD Karthik,Royal Challengers Bengaluru,13,326,173,188.44,9.0,36.22
107348,2024,RD Gaikwad,Chennai Super Kings,14,583,412,141.5,11.0,53.0
107354,2024,R Ravindra,Chennai Super Kings,10,222,137,162.04,10.0,22.2
107375,2024,AM Rahane,Chennai Super Kings,12,242,196,123.47,12.0,20.17
107393,2024,DJ Mitchell,Chennai Super Kings,13,318,223,142.6,11.0,28.91
107413,2024,S Dube,Chennai Super Kings,14,396,244,162.3,11.0,36.0
107426,2024,RA Jadeja,Chennai Super Kings,11,267,187,142.78,6.0,44.5
107468,2024,DA Warner,Delhi Capitals,8,168,125,134.4,8.0,21.0
107469,2024,MR Marsh,Delhi Capitals,4,61,38,160.53,4.0,15.25
107491,2024,SD Hope,Delhi Capitals,9,183,122,150.0,8.0,22.88
107520,2024,RR Pant,Delhi Capitals,13,446,287,155.4,11.0,40.55
107535,2024,RK Bhui,Delhi Capitals,2,3,9,33.33,2.0,1.5
107547,2024,T Stubbs,Delhi Capitals,13,378,196,192.86,7.0,54.0
107551,2024,AR Patel,Delhi Capitals,12,235,179,131.28,8.0,29.38
107565,2024,Sumit Kumar,Delhi Capitals,3,18,24,75.0,2.0,9.0
107574,2024,Abishek Porel,Delhi Capitals,12,327,206,158.74,10.0,32.7
107583,2024,Kuldeep Yadav,Delhi Capitals,5,47,41,114.63,3.0,15.67
107592,2024,S Dhawan,Punjab Kings,5,152,121,125.62,5.0,30.4
107596,2024,JM Bairstow,Punjab Kings,11,298,195,152.82,10.0,29.8
107614,2024,P Simran Singh,Punjab Kings,14,334,213,156.81,14.0,23.86
107619,2024,SM Curran,Punjab Kings,12,270,217,124.42,10.0,27.0
107651,2024,JM Sharma,Punjab Kings,12,187,142,131.69,11.0,17.0
107664,2024,LS Livingstone,Punjab Kings,7,111,78,142.31,5.0,22.2
107707,2024,Shashank Singh,Punjab Kings,14,354,215,164.65,8.0,44.25
107708,2024,Harpreet Brar,Punjab Kings,7,75,55,136.36,2.0,37.5
107714,2024,PD Salt,Kolkata Knight Riders,12,435,237,183.54,11.0,39.55
107715,2024,SP Narine,Kolkata Knight Riders,14,488,270,180.74,14.0,34.86
107728,2024,VR Iyer,Kolkata Knight Riders,13,370,234,158.12,8.0,46.25
107737,2024,SS Iyer,Kolkata Knight Riders,14,351,240,146.25,9.0,39.0
107739,2024,N Rana,Kolkata Knight Riders,2,42,34,123.53,2.0,21.0
107762,2024,Ramandeep Singh,Kolkata Knight Riders,9,125,61,204.92,4.0,31.25
107791,2024,RK Singh,Kolkata Knight Riders,11,168,112,150.0,9.0,18.67
107801,2024,AD Russell,Kolkata Knight Riders,9,222,117,189.74,7.0,31.71
107837,2024,MA Starc,Kolkata Knight Riders,5,9,11,81.82,2.0,4.5
107842,2024,MA Agarwal,Sunrisers Hyderabad,4,64,57,112.28,4.0,16.0
107853,2024,Abhishek Sharma,Sunrisers Hyderabad,16,484,235,205.96,15.0,32.27
107876,2024,RA Tripathi,Sunrisers Hyderabad,6,165,113,146.02,6.0,27.5
107887,2024,AK Markram,Sunrisers Hyderabad,11,220,175,125.71,9.0,24.44
107913,2024,H Klaasen,Sunrisers Hyderabad,15,479,280,171.07,12.0,39.92
107920,2024,Abdul Samad,Sunrisers Hyderabad,12,182,108,168.52,10.0,18.2
107944,2024,Shahbaz Ahmed,Sunrisers Hyderabad,12,215,166,129.52,9.0,23.89
107961,2024,M Jansen,Sunrisers Hyderabad,2,18,13,138.46,1.0,18.0
107963,2024,PJ Cummins,Sunrisers Hyderabad,10,136,95,143.16,6.0,22.67
107964,2024,YBK Jaiswal,Rajasthan Royals,15,435,279,155.91,14.0,31.07
107966,2024,JC Buttler,Rajasthan Royals,11,359,254,141.34,9.0,39.89
107978,2024,SV Samson,Rajasthan Royals,15,531,345,153.91,11.0,48.27
107996,2024,R Parag,Rajasthan Royals,14,573,384,149.22,11.0,52.09
108057,2024,SO Hetmyer,Rajasthan Royals,9,113,68,166.18,5.0,22.6
108067,2024,Dhruv Jurel,Rajasthan Royals,11,195,141,138.3,8.0,24.38
108091,2024,Q de Kock,Lucknow Super Giants,11,250,186,134.41,11.0,22.73
108096,2024,D Padikkal,Lucknow Super Giants,7,38,53,71.7,7.0,5.43
108097,2024,KL Rahul,Lucknow Super Giants,14,520,380,136.84,14.0,37.14
108105,2024,A Badoni,Lucknow Super Giants,12,235,171,137.43,8.0,29.38
108110,2024,DJ Hooda,Lucknow Super Giants,9,145,105,138.1,8.0,18.12
108137,2024,N Pooran,Lucknow Super Giants,14,499,280,178.21,8.0,62.38
108190,2024,MP Stoinis,Lucknow Super Giants,14,388,261,148.66,12.0,32.33
108198,2024,KH Pandya,Lucknow Super Giants,11,133,107,124.3,4.0,33.25
108215,2024,WP Saha,Gujarat Titans,9,136,115,118.26,9.0,15.11
108217,2024,Shubman Gill,Gujarat Titans,12,426,290,146.9,11.0,38.73
108240,2024,B Sai Sudharsan,Gujarat Titans,12,527,372,141.67,11.0,47.91
108263,2024,Azmatullah Omarzai,Gujarat Titans,4,42,33,127.27,4.0,10.5
108290,2024,DA Miller,Gujarat Titans,9,210,139,151.08,6.0,35.0
108314,2024,V Shankar,Gujarat Titans,7,83,72,115.28,5.0,16.6
108316,2024,R Tewatia,Gujarat Titans,9,188,126,149.21,7.0,26.86
108334,2024,Rashid Khan,Gujarat Titans,8,102,69,147.83,5.0,20.4
108339,2024,Ishan Kishan,Mumbai Indians,14,320,216,148.15,14.0,22.86
108343,2024,Naman Dhir,Mumbai Indians,7,140,78,179.49,6.0,23.33
108348,2024,RG Sharma,Mumbai Indians,14,417,278,150.0,13.0,32.08
108365,2024,D Brevis,Mumbai Indians,3,69,59,116.95,3.0,23.0
108414,2024,Tilak Varma,Mumbai Indians,13,416,279,149.1,10.0,41.6
108436,2024,TH David,Mumbai Indians,11,241,151,159.6,8.0,30.12
108452,2024,G Coetzee,Mumbai Indians,5,14,22,63.64,4.0,3.5
108453,2024,HH Pandya,Mumbai Indians,13,216,152,142.11,12.0,18.0
108459,2024,PP Chawla,Mumbai Indians,6,15,15,100.0,4.0,3.75
108460,2024,JJ Bumrah,Mumbai Indians,4,12,12,100.0,0.0,12.0
108461,2024,SZ Mulani,Mumbai Indians,1,1,1,100.0,0.0,1.0
108690,2024,MK Lomror,Royal Challengers Bengaluru,10,125,68,183.82,8.0,15.62
108825,2024,Sameer Rizvi,Chennai Super Kings,5,51,43,118.6,4.0,12.75
108940,2024,UT Yadav,Gujarat Titans,2,12,15,80.0,1.0,12.0
108953,2024,SH Johnson,Gujarat Titans,3,6,7,85.71,0.0,6.0
108967,2024,TM Head,Sunrisers Hyderabad,15,567,296,191.55,14.0,40.5
109208,2024,R Shepherd,Mumbai Indians,5,57,21,271.43,2.0,28.5
109265,2024,R Ashwin,Rajasthan Royals,8,86,74,116.22,6.0,14.33
109813,2024,Ravi Bishnoi,Lucknow Super Giants,3,4,6,66.67,3.0,1.33
109814,2024,Mohsin Khan,Lucknow Super Giants,1,2,1,200.0,1.0,2.0
110061,2024,Washington Sundar,Sunrisers Hyderabad,1,0,1,0.0,1.0,0.0
110184,2024,PP Shaw,Delhi Capitals,8,198,121,163.64,8.0,24.75
110413,2024,MS Dhoni,Chennai Super Kings,11,161,72,223.61,3.0,53.67
110555,2024,Akash Madhwal,Mumbai Indians,1,4,5,80.0,0.0,4.0
110643,2024,SB Dubey,Rajasthan Royals,3,33,19,173.68,2.0,16.5
110893,2024,Mayank Dagar,Royal Challengers Bengaluru,1,0,1,0.0,1.0,0.0
110895,2024,RJW Topley,Royal Challengers Bengaluru,1,3,6,50.0,0.0,3.0
110899,2024,Mohammed Siraj,Royal Challengers Bengaluru,1,12,8,150.0,2.0,6.0
110940,2024,A Raghuvanshi,Kolkata Knight Riders,7,163,105,155.24,7.0,23.29
111139,2024,Rasikh Salam,Delhi Capitals,4,28,30,93.33,4.0,7.0
111141,2024,A Nortje,Delhi Capitals,2,4,8,50.0,2.0,2.0
111147,2024,I Sharma,Delhi Capitals,2,1,7,14.29,0.0,1.0
111176,2024,KS Williamson,Gujarat Titans,2,27,27,100.0,2.0,13.5
111324,2024,Sikandar Raza,Punjab Kings,2,43,38,113.16,2.0,21.5
111375,2024,Ashutosh Sharma,Punjab Kings,9,189,110,171.82,7.0,27.0
111619,2024,Nithish Kumar Reddy,Sunrisers Hyderabad,11,303,212,142.92,9.0,33.67
111727,2024,Saurav Chauhan,Royal Challengers Bengaluru,3,18,15,120.0,3.0,6.0
111922,2024,SA Yadav,Mumbai Indians,11,345,205,168.29,10.0,34.5
112120,2024,Lalit Yadav,Delhi Capitals,2,10,12,83.33,2.0,5.0
112125,2024,Kumar Kushagra,Delhi Capitals,3,3,7,42.86,3.0,1.0
112126,2024,JA Richardson,Delhi Capitals,1,2,2,100.0,1.0,2.0
112297,2024,BR Sharath,Gujarat Titans,1,2,5,40.0,1.0,2.0
112306,2024,DG Nalkande,Gujarat Titans,1,12,11,109.09,1.0,12.0
112369,2024,Noor Ahmad,Gujarat Titans,2,5,9,55.56,2.0,2.5
112489,2024,AS Roy,Kolkata Knight Riders,1,3,3,100.0,0.0,3.0
112497,2024,VG Arora,Kolkata Knight Riders,1,1,1,100.0,0.0,1.0
112717,2024,B Kumar,Sunrisers Hyderabad,5,23,29,79.31,3.0,7.67
112732,2024,JD Unadkat,Sunrisers Hyderabad,5,24,26,92.31,3.0,8.0
113036,2024,MS Wade,Gujarat Titans,1,4,6,66.67,1.0,4.0
113048,2024,A Manohar,Gujarat Titans,2,9,16,56.25,2.0,4.5
113081,2024,M Shahrukh Khan,Gujarat Titans,7,127,76,167.11,7.0,18.14
113129,2024,WG Jacks,Royal Challengers Bengaluru,8,230,130,176.92,7.0,32.86
113232,2024,Vijaykumar Vyshak,Royal Challengers Bengaluru,2,1,3,33.33,1.0,1.0
113233,2024,Akash Deep,Royal Challengers Bengaluru,1,2,2,100.0,0.0,2.0
113421,2024,Arshad Khan,Lucknow Super Giants,3,78,50,156.0,1.0,78.0
113486,2024,J Fraser-McGurk,Delhi Capitals,9,330,139,237.41,9.0,36.67
113577,2024,Atharva Taide,Punjab Kings,2,61,40,152.5,2.0,30.5
113703,2024,Tanush Kotian,Rajasthan Royals,1,24,31,77.42,1.0,24.0
113809,2024,R Powell,Rajasthan Royals,7,103,69,149.28,6.0,17.17
113816,2024,KA Maharaj,Rajasthan Royals,1,1,2,50.0,1.0,1.0
113946,2024,Arshad Khan (2),Lucknow Super Giants,1,5,4,125.0,1.0,5.0
114287,2024,Mohammad Nabi,Mumbai Indians,5,35,31,112.9,4.0,8.75
114808,2024,TA Boult,Rajasthan Royals,4,14,16,87.5,2.0,7.0
114903,2024,MM Sharma,Gujarat Titans,2,2,15,13.33,2.0,1.0
115125,2024,RR Rossouw,Punjab Kings,8,211,115,183.48,8.0,26.38
115138,2024,Harpreet Singh,Punjab Kings,2,27,34,79.41,2.0,13.5
115235,2024,HV Patel,Punjab Kings,4,13,19,68.42,3.0,4.33
115244,2024,K Rabada,Punjab Kings,3,20,14,142.86,1.0,20.0
115322,2024,MM Ali,Chennai Super Kings,5,128,98,130.61,5.0,25.6
115737,2024,Mukesh Kumar,Delhi Capitals,2,3,9,33.33,1.0,3.0
115941,2024,SS Prabhudessai,Royal Challengers Bengaluru,1,24,18,133.33,1.0,24.0
115976,2024,KV Sharma,Royal Challengers Bengaluru,3,31,15,206.67,3.0,10.33
115992,2024,LH Ferguson,Royal Challengers Bengaluru,1,1,1,100.0,1.0,1.0
116280,2024,N Wadhera,Mumbai Indians,6,109,85,128.24,6.0,18.17
116952,2024,R Sai Kishore,Gujarat Titans,1,13,6,216.67,1.0,13.0
117087,2024,Swapnil Singh,Royal Challengers Bengaluru,5,37,21,176.19,2.0,18.5
117720,2024,L Wood,Mumbai Indians,1,9,3,300.0,0.0,9.0
118336,2024,Anmolpreet Singh,Sunrisers Hyderabad,2,5,6,83.33,2.0,2.5
118556,2024,LB Williams,Delhi Capitals,1,1,2,50.0,0.0,1.0
118797,2024,AA Kulkarni,Lucknow Super Giants,2,9,8,112.5,2.0,4.5
118887,2024,AJ Turner,Lucknow Super Giants,2,21,18,116.67,2.0,10.5
119460,2024,MK Pandey,Kolkata Knight Riders,1,42,30,140.0,1.0,42.0
119778,2024,MJ Suthar,Gujarat Titans,1,1,2,50.0,1.0,1.0
119946,2024,MJ Santner,Chennai Super Kings,3,14,17,82.35,3.0,4.67
119967,2024,SN Thakur,Chennai Super Kings,3,21,17,123.53,1.0,21.0
119984,2024,TU Deshpande,Chennai Super Kings,1,0,1,0.0,0.0,0.0
119991,2024,RJ Gleeson,Chennai Super Kings,1,2,2,100.0,0.0,2.0
120083,2024,RD Chahar,Punjab Kings,2,21,15,140.0,1.0,21.0
120337,2024,Yudhvir Singh,Lucknow Super Giants,2,21,14,150.0,2.0,10.5
120460,2024,Sanvir Singh,Sunrisers Hyderabad,3,14,12,116.67,1.0,14.0
120672,2024,Gulbadin Naib,Delhi Capitals,1,19,15,126.67,1.0,19.0
120820,2024,D Ferreira,Rajasthan Royals,2,8,11,72.73,2.0,4.0
120836,2024,Avesh Khan,Rajasthan Royals,2,10,5,200.0,0.0,10.0
121249,2024,Arshdeep Singh,Punjab Kings,1,4,4,100.0,1.0,4.0
121700,2024,A Kamboj,Mumbai Indians,1,2,2,100.0,0.0,2.0
122437,2024,Naveen-ul-Haq,Lucknow Super Giants,1,2,4,50.0,0.0,2.0
122449,2024,T Kohler-Cadmore,Rajasthan Royals,3,48,54,88.89,3.0,16.0
123304,2024,Shivam Singh,Punjab Kings,1,2,3,66.67,0.0,2.0
123544,2024,V Viyaskanth,Sunrisers Hyderabad,1,7,5,140.0,0.0,7.0
123562,2024,Rahmanullah Gurbaz,Kolkata Knight Riders,2,62,46,134.78,2.0,31.0
124322,2025,Q de Kock,Kolkata Knight Riders,8,152,116,131.03,7.0,21.71
124327,2025,AM Rahane,Kolkata Knight Riders,12,390,265,147.17,11.0,35.45
124328,2025,SP Narine,Kolkata Knight Riders,12,246,145,169.66,11.0,22.36
124386,2025,VR Iyer,Kolkata Knight Riders,7,142,102,139.22,7.0,20.29
124388,2025,A Raghuvanshi,Kolkata Knight Riders,11,300,214,140.19,9.0,33.33
124399,2025,RK Singh,Kolkata Knight Riders,11,206,133,154.89,7.0,29.43
124417,2025,AD Russell,Kolkata Knight Riders,10,167,102,163.73,9.0,18.56
124420,2025,Ramandeep Singh,Kolkata Knight Riders,7,47,36,130.56,5.0,9.4
124439,2025,Harshit Rana,Kolkata Knight Riders,7,57,52,109.62,4.0,14.25
124445,2025,SH Johnson,Kolkata Knight Riders,2,2,4,50.0,0.0,2.0
124446,2025,PD Salt,Royal Challengers Bengaluru,13,403,228,176.75,12.0,33.58
124451,2025,V Kohli,Royal Challengers Bengaluru,15,657,455,144.4,12.0,54.75
124498,2025,D Padikkal,Royal Challengers Bengaluru,10,247,164,150.61,9.0,27.44
124517,2025,RM Patidar,Royal Challengers Bengaluru,14,312,217,143.78,13.0,24.0
124540,2025,LS Livingstone,Royal Challengers Bengaluru,8,112,84,133.33,7.0,16.0
124545,2025,Abhishek Sharma,Sunrisers Hyderabad,13,439,225,195.11,13.0,33.77
124550,2025,TM Head,Sunrisers Hyderabad,12,374,227,164.76,12.0,31.17
124566,2025,Ishan Kishan,Sunrisers Hyderabad,13,354,231,153.25,10.0,35.4
124608,2025,Nithish Kumar Reddy,Sunrisers Hyderabad,11,182,153,118.95,8.0,22.75
124642,2025,H Klaasen,Sunrisers Hyderabad,13,487,282,172.7,11.0,44.27
124668,2025,Aniket Verma,Sunrisers Hyderabad,12,236,142,166.2,9.0,26.22
124674,2025,A Manohar,Sunrisers Hyderabad,5,61,61,100.0,5.0,12.2
124675,2025,PJ Cummins,Sunrisers Hyderabad,9,97,58,167.24,4.0,24.25
124678,2025,YBK Jaiswal,Rajasthan Royals,14,559,350,159.71,14.0,39.93
124681,2025,SV Samson,Rajasthan Royals,9,285,202,141.09,9.0,31.67
124688,2025,R Parag,Rajasthan Royals,14,397,238,166.81,13.0,30.54
124690,2025,N Rana,Rajasthan Royals,11,217,136,159.56,10.0,21.7
124705,2025,Dhruv Jurel,Rajasthan Royals,13,333,214,155.61,9.0,37.0
124769,2025,SB Dubey,Rajasthan Royals,8,106,66,160.61,4.0,26.5
124770,2025,SO Hetmyer,Rajasthan Royals,13,245,168,145.83,11.0,22.27
124806,2025,JC Archer,Rajasthan Royals,7,63,50,126.0,6.0,10.5
124807,2025,RG Sharma,Mumbai Indians,15,418,279,149.82,14.0,29.86
124811,2025,WG Jacks,Mumbai Indians,11,233,172,135.47,10.0,23.3
124813,2025,RD Rickelton,Mumbai Indians,14,388,256,151.56,13.0,29.85
124821,2025,SA Yadav,Mumbai Indians,16,717,427,167.92,11.0,65.18
124835,2025,Tilak Varma,Mumbai Indians,13,343,246,139.43,11.0,31.18
124872,2025,R Minz,Mumbai Indians,2,6,15,40.0,2.0,3.0
124887,2025,Naman Dhir,Mumbai Indians,12,252,138,182.61,8.0,31.5
124890,2025,MJ Santner,Mumbai Indians,8,40,33,121.21,2.0,20.0
124909,2025,DL Chahar,Mumbai Indians,4,37,25,148.0,1.0,37.0
124923,2025,TA Boult,Mumbai Indians,2,2,3,66.67,1.0,2.0
124929,2025,PVSN Raju,Mumbai Indians,1,1,1,100.0,0.0,1.0
124932,2025,R Ravindra,Chennai Super Kings,8,191,148,129.05,7.0,27.29
124935,2025,RA Tripathi,Chennai Super Kings,5,55,57,96.49,5.0,11.0
124943,2025,RD Gaikwad,Chennai Super Kings,5,122,81,150.62,5.0,24.4
124981,2025,S Dube,Chennai Super Kings,14,357,268,133.21,11.0,32.45
124993,2025,DJ Hooda,Chennai Super Kings,5,31,40,77.5,5.0,6.2
125005,2025,SM Curran,Chennai Super Kings,5,114,82,139.02,5.0,22.8
125020,2025,RA Jadeja,Chennai Super Kings,14,301,222,135.59,9.0,33.44
125047,2025,MS Dhoni,Chennai Super Kings,13,196,145,135.17,8.0,24.5
125050,2025,AK Markram,Lucknow Super Giants,13,445,298,149.33,13.0,34.23
125055,2025,MR Marsh,Lucknow Super Giants,13,627,381,164.57,13.0,48.23
125078,2025,N Pooran,Lucknow Super Giants,14,524,267,196.25,12.0,43.67
125123,2025,RR Pant,Lucknow Super Giants,13,269,202,133.17,11.0,24.45
125135,2025,DA Miller,Lucknow Super Giants,10,153,119,128.57,5.0,30.6
125142,2025,A Badoni,Lucknow Super Giants,11,329,223,147.53,10.0,32.9
125151,2025,SN Thakur,Lucknow Super Giants,5,18,13,138.46,3.0,6.0
125153,2025,Shahbaz Ahmed,Lucknow Super Giants,1,9,8,112.5,1.0,9.0
125166,2025,Ravi Bishnoi,Lucknow Super Giants,2,13,16,81.25,2.0,6.5
125175,2025,J Fraser-McGurk,Delhi Capitals,6,55,52,105.77,6.0,9.17
125176,2025,F du Plessis,Delhi Capitals,9,202,162,124.69,9.0,22.44
125178,2025,Abishek Porel,Delhi Capitals,13,301,205,146.83,12.0,25.08
125180,2025,Sameer Rizvi,Delhi Capitals,4,121,80,151.25,3.0,40.33
125185,2025,AR Patel,Delhi Capitals,11,263,167,157.49,10.0,26.3
125209,2025,T Stubbs,Delhi Capitals,13,306,200,153.0,6.0,51.0
125217,2025,Ashutosh Sharma,Delhi Capitals,9,204,127,160.63,7.0,29.14
125253,2025,V Nigam,Delhi Capitals,8,142,79,179.75,7.0,20.29
125276,2025,MA Starc,Delhi Capitals,5,6,10,60.0,2.0,3.0
125282,2025,Kuldeep Yadav,Delhi Capitals,5,18,16,112.5,3.0,6.0
125293,2025,MM Sharma,Delhi Capitals,2,1,3,33.33,1.0,1.0
125296,2025,Priyansh Arya,Punjab Kings,18,545,298,182.89,18.0,30.28
125302,2025,P Simran Singh,Punjab Kings,18,599,371,161.46,17.0,35.24
125315,2025,SS Iyer,Punjab Kings,17,604,345,175.07,12.0,50.33
125337,2025,Azmatullah Omarzai,Punjab Kings,5,57,41,139.02,4.0,14.25
125360,2025,GJ Maxwell,Punjab Kings,6,48,49,97.96,6.0,8.0
125361,2025,MP Stoinis,Punjab Kings,11,160,85,188.24,6.0,26.67
125391,2025,Shashank Singh,Punjab Kings,14,350,228,153.51,7.0,50.0
125422,2025,B Sai Sudharsan,Gujarat Titans,15,759,488,155.53,14.0,54.21
125430,2025,Shubman Gill,Gujarat Titans,15,650,415,156.63,13.0,50.0
125458,2025,JC Buttler,Gujarat Titans,13,538,330,163.03,9.0,59.78
125500,2025,SE Rutherford,Gujarat Titans,11,291,185,157.3,9.0,32.33
125542,2025,R Tewatia,Gujarat Titans,11,99,59,167.8,8.0,12.38
125548,2025,Arshad Khan,Gujarat Titans,4,23,19,121.05,2.0,11.5
125549,2025,M Shahrukh Khan,Gujarat Titans,11,179,100,179.0,6.0,29.83
125603,2025,PWH de Silva,Rajasthan Royals,5,9,15,60.0,5.0,1.8
125671,2025,M Theekshana,Rajasthan Royals,4,10,27,37.04,2.0,5.0
125673,2025,TU Deshpande,Rajasthan Royals,4,7,9,77.78,1.0,7.0
125674,2025,MM Ali,Kolkata Knight Riders,2,5,14,35.71,2.0,2.5
125889,2025,HV Patel,Sunrisers Hyderabad,4,21,26,80.77,2.0,10.5
125896,2025,Mohammed Shami,Sunrisers Hyderabad,4,10,10,100.0,1.0,10.0
125902,2025,Simarjeet Singh,Sunrisers Hyderabad,3,3,7,42.86,2.0,1.5
126005,2025,Abdul Samad,Lucknow Super Giants,12,164,95,172.63,8.0,20.5
126115,2025,JM Sharma,Royal Challengers Bengaluru,11,261,147,177.55,7.0,37.29
126129,2025,TH David,Royal Challengers Bengaluru,9,187,99,188.89,3.0,62.33
126132,2025,KH Pandya,Royal Challengers Bengaluru,7,109,85,128.24,6.0,18.17
126136,2025,B Kumar,Royal Challengers Bengaluru,6,14,25,56.0,3.0,4.67
126223,2025,R Ashwin,Chennai Super Kings,4,33,30,110.0,4.0,8.25
126259,2025,Noor Ahmad,Chennai Super Kings,6,7,17,41.18,4.0,1.75
126385,2025,K Rabada,Gujarat Titans,2,9,8,112.5,1.0,9.0
126388,2025,Rashid Khan,Gujarat Titans,8,40,28,142.86,5.0,8.0
126394,2025,R Sai Kishore,Gujarat Titans,3,5,10,50.0,3.0,1.67
126483,2025,HH Pandya,Mumbai Indians,12,224,137,163.5,9.0,24.89
126618,2025,PWA Mulder,Sunrisers Hyderabad,1,9,11,81.82,1.0,9.0
126705,2025,KL Rahul,Delhi Capitals,13,546,364,150.0,10.0,54.6
126857,2025,K Kartikeya,Rajasthan Royals,2,3,5,60.0,2.0,1.5
126925,2025,V Shankar,Chennai Super Kings,5,118,91,129.67,3.0,39.33
126986,2025,J Overton,Chennai Super Kings,2,15,7,214.29,0.0,15.0
127035,2025,MK Pandey,Kolkata Knight Riders,3,92,65,141.54,2.0,46.0
127294,2025,Avesh Khan,Lucknow Super Giants,4,21,13,161.54,1.0,21.0
127361,2025,N Wadhera,Punjab Kings,15,369,252,146.43,12.0,30.75
127766,2025,PHKD Mendis,Sunrisers Hyderabad,5,92,69,133.33,4.0,23.0
127982,2025,Akash Deep,Lucknow Super Giants,2,6,2,300.0,1.0,6.0
128234,2025,DP Conway,Chennai Super Kings,6,156,120,130.0,6.0,26.0
128582,2025,Suryansh Shedge,Punjab Kings,3,7,11,63.64,3.0,2.33
128588,2025,M Jansen,Punjab Kings,8,75,64,117.19,4.0,18.75
128599,2025,Arshdeep Singh,Punjab Kings,2,2,6,33.33,1.0,2.0
128612,2025,LH Ferguson,Punjab Kings,1,4,1,400.0,0.0,4.0
129023,2025,Washington Sundar,Gujarat Titans,5,133,80,166.25,5.0,26.6
129354,2025,JJ Bumrah,Mumbai Indians,1,0,1,0.0,0.0,0.0
129852,2025,Sandeep Sharma,Rajasthan Royals,1,6,5,120.0,0.0,6.0
130209,2025,A Kamboj,Chennai Super Kings,5,14,12,116.67,2.0,7.0
131148,2025,KK Nair,Delhi Capitals,8,198,115,172.17,8.0,24.75
131394,2025,SK Rasheed,Chennai Super Kings,5,71,63,112.7,5.0,14.2
131542,2025,JP Inglis,Punjab Kings,11,278,172,161.63,9.0,30.89
131589,2025,XC Bartlett,Punjab Kings,1,11,15,73.33,1.0,11.0
131694,2025,VG Arora,Kolkata Knight Riders,2,0,8,0.0,2.0,0.0
132258,2025,MS Bhandage,Royal Challengers Bengaluru,1,1,4,25.0,1.0,1.0
132282,2025,Yash Dayal,Royal Challengers Bengaluru,3,4,8,50.0,2.0,2.0
132283,2025,JR Hazlewood,Royal Challengers Bengaluru,1,0,1,0.0,0.0,0.0
132482,2025,D Ferreira,Delhi Capitals,1,1,3,33.33,1.0,1.0
132750,2025,V Suryavanshi,Rajasthan Royals,7,252,121,208.26,7.0,36.0
133124,2025,A Mhatre,Chennai Super Kings,7,240,127,188.98,7.0,34.29
133457,2025,Rahmanullah Gurbaz,Kolkata Knight Riders,5,74,53,139.62,4.0,18.5
134281,2025,Fazalhaq Farooqi,Rajasthan Royals,1,2,2,100.0,0.0,2.0
134318,2025,D Brevis,Chennai Super Kings,6,225,126,178.57,6.0,37.5
134394,2025,KK Ahmed,Chennai Super Kings,1,1,2,50.0,0.0,1.0
134768,2025,C Bosch,Mumbai Indians,2,47,32,146.88,2.0,23.5
